,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
561,Solan to Delhi,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,23:50,07:00,07h 10m,INR 721,14 Seats available,3.9
562,Solan to Delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,INR 910,33 Seats available,3.7
563,Solan to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,569,23 Seats available,4.6
564,Solan to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,05:30,06h 30m,531,25 Seats available,4.7
565,Solan to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:50,04:35,06h 45m,605,29 Seats available,4.4
566,Solan to Delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:35,06:35,07h 00m,648,25 Seats available,4.5
567,Solan to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,INR 500,34 Seats available,4.4
568,Solan to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,INR 500,37 Seats available,4.1
569,Solan to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:15,04:25,06h 10m,495,36 Seats available,4.4
570,Solan to Delhi,FlixBus,A/C Seater (2+2),21:25,05:00,07h 35m,INR 699,19 Seats available,4.0
571,Delhi to Palampur,HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,04:30,13h 15m,INR 752,37 Seats available,3.7
572,Delhi to Palampur,HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,04:15,11h 40m,INR 716,37 Seats available,3.7
573,Delhi to Palampur,HRTC - 524,Ordinary 3+2 Non AC Seater,16:45,07:00,14h 15m,INR 743,21 Seats available,3.7
574,Delhi to Palampur,HRTC - 593,Himmani Deluxe 2+2 Non AC Seater,18:20,06:30,12h 10m,INR 782,21 Seats available,3.2
575,Delhi to Palampur,HRTC - 537,Ordinary 3+2 Non AC Seater,18:30,06:30,12h 00m,INR 715,35 Seats available,3.7
576,Delhi to Palampur,HRTC - 548,Ordinary 3+2 Non AC Seater,19:31,07:50,12h 19m,INR 743,28 Seats available,5.0
577,Delhi to Palampur,HRTC - 547,A/C Executive (2+3),20:16,06:40,10h 24m,INR 836,36 Seats available,2.7
578,Delhi to Palampur,HRTC - 558,Ordinary 3+2 Non AC Seater,20:20,08:00,11h 40m,INR 715,28 Seats available,3.7
579,Delhi to Palampur,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,08:00,11h 31m,INR 1299,30 Seats available,4.4
580,Delhi to Palampur,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08:00,10h 55m,INR 716,28 Seats available,3.6
581,Delhi to Palampur,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09:30,11h 35m,INR 1332,34 Seats available,4.4
582,Delhi to Palampur,HRTC - 575,A/C Executive (2+3),21:59,10:35,12h 36m,INR 865,44 Seats available,2.9
583,Delhi to Palampur,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,07:45,11h 30m,630,10 Seats available,4.8
584,Delhi to Palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,583,7 Seats available,4.7
585,Delhi to Palampur,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,740,13 Seats available,4.6
586,Delhi to Palampur,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,06:00,10h 05m,566,18 Seats available,3.6
587,Delhi to Palampur,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,06:00,11h 00m,569,27 Seats available,4.5
588,Delhi to Palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,569,20 Seats available,4.5
589,Delhi to Palampur,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:15,11h 15m,INR 600,14 Seats available,4.5
590,Delhi to Palampur,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,08:15,11h 15m,664,21 Seats available,4.3
591,Delhi to Palampur,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,07:00,10h 45m,583,30 Seats available,3.8
592,Delhi to Palampur,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,INR 600,20 Seats available,3.4
593,Delhi to Palampur,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,1439,31 Seats available,3.0
594,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,17:00,06:00,13h 00m,INR 779,20 Seats available,3.3
595,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:00,06:00,12h 00m,INR 755,27 Seats available,3.2
596,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 925,A/C Executive (2+3),18:00,06:30,12h 30m,INR 856,44 Seats available,2.5
597,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,18:30,06:25,11h 55m,INR 1274,31 Seats available,3.3
598,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,18:30,07:20,12h 50m,INR 758,26 Seats available,3.9
599,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,19:00,07:20,12h 20m,INR 733,26 Seats available,2.6
600,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,07:45,12h 10m,INR 714,37 Seats available,3.4
601,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,07:45,11h 40m,INR 1259,33 Seats available,3.6
602,Dharamshala (Himachal Pradesh) to Delhi,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,07:45,11h 30m,INR 692,36 Seats available,2.7
603,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,06:30,09h 52m,657,31 Seats available,4.7
604,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,664,24 Seats available,4.7
605,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,05:30,10h 30m,747,14 Seats available,4.7
606,Dharamshala (Himachal Pradesh) to Delhi,AdFlixBus,A/C Seater (2+2),18:00,05:20,11h 20m,INR 1007,15 Seats available,4.6
607,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08:30,10h 45m,854,16 Seats available,4.8
608,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,05:30,11h 00m,759,12 Seats available,4.7
609,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,08:30,10h 40m,854,16 Seats available,4.6
610,Dharamshala (Himachal Pradesh) to Delhi,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,06:50,10h 10m,809,15 Seats available,3.8
611,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,657,9 Seats available,4.6
612,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,07:30,10h 15m,684,11 Seats available,4.6
613,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,05:30,11h 05m,759,12 Seats available,4.6
614,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05:45,10h 15m,657,9 Seats available,4.6
615,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,06:20,10h 25m,569,35 Seats available,4.7
616,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,06:55,09h 20m,627,36 Seats available,4.6
617,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:20,10h 20m,569,35 Seats available,4.5
618,Dharamshala (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,06:30,10h 00m,657,31 Seats available,4.6
619,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,07:30,10h 30m,684,11 Seats available,4.7
620,Dharamshala (Himachal Pradesh) to Delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,05:30,10h 45m,747,14 Seats available,4.6
621,Dharamshala (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,06:30,09h 35m,664,25 Seats available,4.6
622,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,05:05,09h 30m,627,30 Seats available,4.6
623,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,06:55,09h 25m,669,38 Seats available,4.6
624,Dharamshala (Himachal Pradesh) to Delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:05,09h 35m,669,29 Seats available,4.6
625,Dharamshala (Himachal Pradesh) to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:20,10h 50m,INR 700,13 Seats available,4.3
626,Dharamshala (Himachal Pradesh) to Delhi,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:38,06:55,10h 17m,608,25 Seats available,4.6
627,Dharamshala (Himachal Pradesh) to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:20,10h 45m,INR 700,13 Seats available,4.1
628,Dharamshala (Himachal Pradesh) to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,06:50,10h 20m,809,15 Seats available,3.9
629,Dharamshala (Himachal Pradesh) to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,05:10,10h 10m,720,26 Seats available,3.7
630,Dharamshala (Himachal Pradesh) to Delhi,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,05:00,09h 55m,674,28 Seats available,4.1
631,Dharamshala (Himachal Pradesh) to Delhi,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05:00,10h 00m,674,28 Seats available,3.7
632,Dharamshala (Himachal Pradesh) to Delhi,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),19:58,06:55,10h 57m,608,25 Seats available,3.7
633,Dharamshala (Himachal Pradesh) to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,05:10,10h 20m,720,26 Seats available,2.6
634,Dharamshala (Himachal Pradesh) to Delhi,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),VE A/C Seater (2+2),19:30,06:00,10h 30m,INR 1499,38 Seats available,1.7
635,Delhi to Solan,HRTC - 551,A/C Executive (2+3),15:30,23:55,08h 25m,INR 509,41 Seats available,4.1
636,Delhi to Solan,HRTC - 525,Ordinary 3+2 Non AC Seater,16:50,01:30,08h 40m,INR 409,6 Seats available,4.1
637,Delhi to Solan,HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,02:15,08h 16m,INR 409,26 Seats available,4.1
638,Delhi to Solan,HRTC - 538,Ordinary 3+2 Non AC Seater,18:31,04:15,09h 44m,INR 404,37 Seats available,4.1
639,Delhi to Solan,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,03:45,08h 10m,INR 721,20 Seats available,4.8
640,Delhi to Solan,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,03:00,07h 17m,INR 404,27 Seats available,4.1
641,Delhi to Solan,HRTC - 556,Ordinary 3+2 Non AC Seater,20:10,03:30,07h 20m,INR 404,19 Seats available,4.1
642,Delhi to Solan,HRTC - 591,A/C Executive (2+3),21:00,06:00,09h 00m,INR 519,42 Seats available,4.4
643,Delhi to Solan,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,INR 721,27 Seats available,4.8
644,Delhi to Solan,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,INR 404,37 Seats available,4.1
645,Delhi to Solan,HRTC - 518,Ordinary 3+2 Non AC Seater,21:58,05:00,07h 02m,INR 404,27 Seats available,4.2
646,Delhi to Solan,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,INR 721,34 Seats available,4.0
647,Delhi to Solan,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,INR 696,30 Seats available,4.1
648,Delhi to Solan,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,INR 721,34 Seats available,3.8
649,Delhi to Solan,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,07:40,08h 00m,INR 404,35 Seats available,4.1
650,Delhi to Solan,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,INR 399,21 Seats available,4.6
651,Delhi to Solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,474,51 Seats available,4.7
652,Delhi to Solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,450,30 Seats available,4.8
653,Delhi to Solan,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:25,06:25,07h 00m,555,45 Seats available,4.5
654,Delhi to Solan,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:55,06:10,07h 15m,450,30 Seats available,4.6
655,Delhi to Solan,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,06:05,06h 10m,495,44 Seats available,3.8
656,Delhi to Solan,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:50,06:30,08h 40m,648,40 Seats available,4.5
657,Delhi to Solan,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04:40,06h 10m,INR 500,27 Seats available,3.3
658,Delhi to Solan,FlixBus,A/C Seater (2+2),23:55,07:05,07h 10m,INR 600,22 Seats available,5.0
659,Chandigarh to Reckong Peo (Himachal Pradesh),HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,06:20,12h 20m,INR 768,27 Seats available,2.8
660,Chandigarh to Reckong Peo (Himachal Pradesh),HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,09:00,14h 00m,INR 766,34 Seats available,2.7
661,Manali to Shimla,HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,INR 641,24 Seats available,4.3
662,Manali to Shimla,HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,INR 583,27 Seats available,3.3
663,Manali to Shimla,HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,35 Seats available,3.7
664,Manali to Shimla,HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,INR 583,39 Seats available,2.9
665,Palampur to Delhi,HRTC - 953,Ordinary 3+2 Non AC Seater,14:30,05:20,14h 50m,INR 758,26 Seats available,3.8
666,Palampur to Delhi,HRTC - 1104,Ordinary 3+2 Non AC Seater,15:35,05:30,13h 55m,INR 716,32 Seats available,3.8
667,Palampur to Delhi,HRTC - 952,Ordinary 3+2 Non AC Seater,15:45,05:30,13h 45m,INR 715,28 Seats available,2.8
668,Palampur to Delhi,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,05:15,12h 00m,INR 1299,20 Seats available,4.2
669,Palampur to Delhi,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:30,05:40,12h 10m,INR 782,14 Seats available,3.3
670,Palampur to Delhi,HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,06:45,12h 33m,INR 716,30 Seats available,3.8
671,Palampur to Delhi,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,07:00,12h 20m,INR 1342,10 Seats available,3.8
672,Palampur to Delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,INR 722,32 Seats available,4.8
673,Palampur to Delhi,HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,INR 836,34 Seats available,3.8
674,Palampur to Delhi,HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,INR 865,9 Seats available,2.9
675,Palampur to Delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,06:15,10h 40m,INR 940,7 Seats available,4.7
676,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,786,17 Seats available,4.6
677,Palampur to Delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,664,27 Seats available,4.4
678,Palampur to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,949,17 Seats available,4.4
679,Palampur to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,854,10 Seats available,4.4
680,Palampur to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,786,11 Seats available,4.2
681,Palampur to Delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,638,7 Seats available,3.5
682,Palampur to Delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,05:15,10h 30m,INR 699,5 Seats available,3.3
683,Chandigarh to Kullu,HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,21:30,05h 00m,INR 458,33 Seats available,3.9
684,Chandigarh to Kullu,HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,INR 473,37 Seats available,3.9
685,Chandigarh to Kullu,HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,04:00,07h 20m,INR 800,34 Seats available,3.9
